pizza_id,order_id,order_date,order_time,day_of_week,is_weekend,month_name,quarter,time_of_day,pizza_name_id,pizza_name,pizza_category,pizza_size,pizza_ingredients,is_vegetarian,quantity,order_size,unit_price,total_price,revenue_category
47062,20684,2015-12-17,19:26:31,Thursday,Weekday,Dec,Q4,Evening,peppr_salami_s,The Pepper Salami Pizza,Supreme,S,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,12.5,12.5,Standard
47063,20684,2015-12-17,19:26:31,Thursday,Weekday,Dec,Q4,Evening,spin_pesto_l,The Spinach Pesto Pizza,Veggie,L,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,20.75,20.75,Premium
47064,20684,2015-12-17,19:26:31,Thursday,Weekday,Dec,Q4,Evening,the_greek_m,The Greek Pizza,Classic,M,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",Non-Veg,1,Small,16.0,16.0,Standard
47065,20684,2015-12-17,19:26:31,Thursday,Weekday,Dec,Q4,Evening,veggie_veg_s,The Vegetables + Vegetables Pizza,Veggie,S,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,12.0,12.0,Standard
47066,20685,2015-12-17,19:46:01,Thursday,Weekday,Dec,Q4,Evening,calabrese_l,The Calabrese Pizza,Supreme,L,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,20.25,20.25,Premium
47067,20685,2015-12-17,19:46:01,Thursday,Weekday,Dec,Q4,Evening,spin_pesto_s,The Spinach Pesto Pizza,Veggie,S,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,12.5,12.5,Standard
47068,20686,2015-12-17,19:53:22,Thursday,Weekday,Dec,Q4,Evening,calabrese_m,The Calabrese Pizza,Supreme,M,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
47069,20686,2015-12-17,19:53:22,Thursday,Weekday,Dec,Q4,Evening,prsc_argla_l,The Prosciutto And Arugula Pizza,Supreme,L,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,20.75,20.75,Premium
47070,20686,2015-12-17,19:53:22,Thursday,Weekday,Dec,Q4,Evening,thai_ckn_l,The Thai Chicken Pizza,Chicken,L,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47071,20687,2015-12-17,20:02:35,Thursday,Weekday,Dec,Q4,Evening,ckn_alfredo_m,The Chicken Alfredo Pizza,Chicken,M,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",Non-Veg,1,Small,16.75,16.75,Standard
47072,20687,2015-12-17,20:02:35,Thursday,Weekday,Dec,Q4,Evening,classic_dlx_s,The Classic Deluxe Pizza,Classic,S,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,12.0,12.0,Standard
47073,20688,2015-12-17,20:16:39,Thursday,Weekday,Dec,Q4,Evening,sicilian_m,The Sicilian Pizza,Supreme,M,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
47074,20688,2015-12-17,20:16:39,Thursday,Weekday,Dec,Q4,Evening,southw_ckn_m,The Southwest Chicken Pizza,Chicken,M,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,16.75,16.75,Standard
47075,20689,2015-12-17,20:25:29,Thursday,Weekday,Dec,Q4,Evening,classic_dlx_m,The Classic Deluxe Pizza,Classic,M,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,16.0,16.0,Standard
47076,20690,2015-12-17,20:50:33,Thursday,Weekday,Dec,Q4,Evening,ckn_pesto_m,The Chicken Pesto Pizza,Chicken,M,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,16.75,16.75,Standard
47077,20691,2015-12-17,20:53:22,Thursday,Weekday,Dec,Q4,Evening,thai_ckn_l,The Thai Chicken Pizza,Chicken,L,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47078,20692,2015-12-17,21:45:47,Thursday,Weekday,Dec,Q4,Night,bbq_ckn_l,The Barbecue Chicken Pizza,Chicken,L,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47079,20692,2015-12-17,21:45:47,Thursday,Weekday,Dec,Q4,Night,napolitana_s,The Napolitana Pizza,Classic,S,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,12.0,12.0,Standard
47080,20693,2015-12-17,22:27:07,Thursday,Weekday,Dec,Q4,Night,brie_carre_s,The Brie Carre Pizza,Supreme,S,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",Veg,1,Small,23.65,23.65,Premium
47081,20693,2015-12-17,22:27:07,Thursday,Weekday,Dec,Q4,Night,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
47082,20693,2015-12-17,22:27:07,Thursday,Weekday,Dec,Q4,Night,ital_supr_l,The Italian Supreme Pizza,Supreme,L,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
47083,20693,2015-12-17,22:27:07,Thursday,Weekday,Dec,Q4,Night,spicy_ital_l,The Spicy Italian Pizza,Supreme,L,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,20.75,20.75,Premium
47084,20694,2015-12-18,11:33:45,Friday,Weekday,Dec,Q4,Morning,sicilian_l,The Sicilian Pizza,Supreme,L,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,20.25,20.25,Premium
47085,20694,2015-12-18,11:33:45,Friday,Weekday,Dec,Q4,Morning,spinach_supr_l,The Spinach Supreme Pizza,Supreme,L,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",Non-Veg,1,Small,20.75,20.75,Premium
47086,20695,2015-12-18,11:38:22,Friday,Weekday,Dec,Q4,Morning,pep_msh_pep_s,"The Pepperoni, Mushroom, And Peppers Pizza",Classic,S,"Pepperoni, Mushrooms, Green Peppers",Non-Veg,1,Small,11.0,11.0,Budget
47087,20696,2015-12-18,11:47:32,Friday,Weekday,Dec,Q4,Morning,spin_pesto_s,The Spinach Pesto Pizza,Veggie,S,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,12.5,12.5,Standard
47088,20697,2015-12-18,11:52:13,Friday,Weekday,Dec,Q4,Morning,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
47089,20697,2015-12-18,11:52:13,Friday,Weekday,Dec,Q4,Morning,ital_cpcllo_l,The Italian Capocollo Pizza,Classic,L,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",Veg,1,Small,20.5,20.5,Premium
47090,20697,2015-12-18,11:52:13,Friday,Weekday,Dec,Q4,Morning,pepperoni_m,The Pepperoni Pizza,Classic,M,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,12.5,12.5,Standard
47091,20698,2015-12-18,12:05:52,Friday,Weekday,Dec,Q4,Lunch,classic_dlx_s,The Classic Deluxe Pizza,Classic,S,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,12.0,12.0,Standard
47092,20699,2015-12-18,12:09:08,Friday,Weekday,Dec,Q4,Lunch,cali_ckn_s,The California Chicken Pizza,Chicken,S,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,12.75,12.75,Standard
47093,20700,2015-12-18,12:11:18,Friday,Weekday,Dec,Q4,Lunch,four_cheese_m,The Four Cheese Pizza,Veggie,M,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,14.75,14.75,Standard
47094,20701,2015-12-18,12:11:46,Friday,Weekday,Dec,Q4,Lunch,classic_dlx_m,The Classic Deluxe Pizza,Classic,M,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,16.0,16.0,Standard
47095,20701,2015-12-18,12:11:46,Friday,Weekday,Dec,Q4,Lunch,the_greek_xl,The Greek Pizza,Classic,XL,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",Non-Veg,1,Small,25.5,25.5,Premium
47096,20702,2015-12-18,12:15:05,Friday,Weekday,Dec,Q4,Lunch,ital_veggie_l,The Italian Vegetables Pizza,Veggie,L,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,21.0,21.0,Premium
47097,20702,2015-12-18,12:15:05,Friday,Weekday,Dec,Q4,Lunch,pep_msh_pep_s,"The Pepperoni, Mushroom, And Peppers Pizza",Classic,S,"Pepperoni, Mushrooms, Green Peppers",Non-Veg,1,Small,11.0,11.0,Budget
47098,20703,2015-12-18,12:22:17,Friday,Weekday,Dec,Q4,Lunch,ckn_pesto_m,The Chicken Pesto Pizza,Chicken,M,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,16.75,16.75,Standard
47099,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,2,Medium,12.0,24.0,Standard
47100,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,calabrese_m,The Calabrese Pizza,Supreme,M,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
47101,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,classic_dlx_m,The Classic Deluxe Pizza,Classic,M,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,16.0,16.0,Standard
47102,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
47103,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,green_garden_s,The Green Garden Pizza,Veggie,S,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",Veg,1,Small,12.0,12.0,Standard
47104,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,ital_supr_m,The Italian Supreme Pizza,Supreme,M,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,2,Medium,16.5,33.0,Standard
47105,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,napolitana_s,The Napolitana Pizza,Classic,S,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,12.0,12.0,Standard
47106,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,peppr_salami_l,The Pepper Salami Pizza,Supreme,L,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
47107,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,sicilian_l,The Sicilian Pizza,Supreme,L,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,20.25,20.25,Premium
47108,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,spin_pesto_m,The Spinach Pesto Pizza,Veggie,M,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,16.5,16.5,Standard
47109,20704,2015-12-18,12:35:06,Friday,Weekday,Dec,Q4,Lunch,thai_ckn_s,The Thai Chicken Pizza,Chicken,S,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,12.75,12.75,Standard
47110,20705,2015-12-18,12:45:24,Friday,Weekday,Dec,Q4,Lunch,ital_supr_l,The Italian Supreme Pizza,Supreme,L,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
47111,20706,2015-12-18,12:48:35,Friday,Weekday,Dec,Q4,Lunch,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
47112,20707,2015-12-18,12:58:20,Friday,Weekday,Dec,Q4,Lunch,spicy_ital_l,The Spicy Italian Pizza,Supreme,L,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,20.75,20.75,Premium
47113,20708,2015-12-18,13:17:15,Friday,Weekday,Dec,Q4,Lunch,prsc_argla_s,The Prosciutto And Arugula Pizza,Supreme,S,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,12.5,12.5,Standard
47114,20708,2015-12-18,13:17:15,Friday,Weekday,Dec,Q4,Lunch,spicy_ital_s,The Spicy Italian Pizza,Supreme,S,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,12.5,12.5,Standard
47115,20709,2015-12-18,13:23:31,Friday,Weekday,Dec,Q4,Lunch,mexicana_l,The Mexicana Pizza,Veggie,L,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",Veg,1,Small,20.25,20.25,Premium
47116,20709,2015-12-18,13:23:31,Friday,Weekday,Dec,Q4,Lunch,southw_ckn_s,The Southwest Chicken Pizza,Chicken,S,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,12.75,12.75,Standard
47117,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
47118,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,classic_dlx_m,The Classic Deluxe Pizza,Classic,M,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,16.0,16.0,Standard
47119,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,ital_veggie_l,The Italian Vegetables Pizza,Veggie,L,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,21.0,21.0,Premium
47120,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,ital_veggie_m,The Italian Vegetables Pizza,Veggie,M,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,16.75,16.75,Standard
47121,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,ital_veggie_s,The Italian Vegetables Pizza,Veggie,S,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,12.75,12.75,Standard
47122,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,napolitana_s,The Napolitana Pizza,Classic,S,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,12.0,12.0,Standard
47123,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,pep_msh_pep_l,"The Pepperoni, Mushroom, And Peppers Pizza",Classic,L,"Pepperoni, Mushrooms, Green Peppers",Non-Veg,1,Small,17.5,17.5,Standard
47124,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,pep_msh_pep_m,"The Pepperoni, Mushroom, And Peppers Pizza",Classic,M,"Pepperoni, Mushrooms, Green Peppers",Non-Veg,1,Small,14.5,14.5,Standard
47125,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,pep_msh_pep_s,"The Pepperoni, Mushroom, And Peppers Pizza",Classic,S,"Pepperoni, Mushrooms, Green Peppers",Non-Veg,1,Small,11.0,11.0,Budget
47126,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,peppr_salami_l,The Pepper Salami Pizza,Supreme,L,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
47127,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,sicilian_m,The Sicilian Pizza,Supreme,M,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
47128,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47129,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,spinach_fet_m,The Spinach And Feta Pizza,Veggie,M,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",Veg,1,Small,16.0,16.0,Standard
47130,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,spinach_supr_l,The Spinach Supreme Pizza,Supreme,L,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",Non-Veg,1,Small,20.75,20.75,Premium
47131,20710,2015-12-18,13:24:39,Friday,Weekday,Dec,Q4,Lunch,veggie_veg_m,The Vegetables + Vegetables Pizza,Veggie,M,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,16.0,16.0,Standard
47132,20711,2015-12-18,13:26:09,Friday,Weekday,Dec,Q4,Lunch,prsc_argla_s,The Prosciutto And Arugula Pizza,Supreme,S,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,12.5,12.5,Standard
47133,20711,2015-12-18,13:26:09,Friday,Weekday,Dec,Q4,Lunch,the_greek_xl,The Greek Pizza,Classic,XL,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",Non-Veg,1,Small,25.5,25.5,Premium
47134,20712,2015-12-18,13:31:19,Friday,Weekday,Dec,Q4,Lunch,ital_supr_m,The Italian Supreme Pizza,Supreme,M,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
47135,20713,2015-12-18,13:39:18,Friday,Weekday,Dec,Q4,Lunch,classic_dlx_s,The Classic Deluxe Pizza,Classic,S,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,12.0,12.0,Standard
47136,20714,2015-12-18,13:40:08,Friday,Weekday,Dec,Q4,Lunch,hawaiian_l,The Hawaiian Pizza,Classic,L,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,16.5,16.5,Standard
47137,20715,2015-12-18,13:45:05,Friday,Weekday,Dec,Q4,Lunch,ckn_alfredo_m,The Chicken Alfredo Pizza,Chicken,M,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",Non-Veg,1,Small,16.75,16.75,Standard
47138,20715,2015-12-18,13:45:05,Friday,Weekday,Dec,Q4,Lunch,ital_veggie_m,The Italian Vegetables Pizza,Veggie,M,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,16.75,16.75,Standard
47139,20715,2015-12-18,13:45:05,Friday,Weekday,Dec,Q4,Lunch,prsc_argla_s,The Prosciutto And Arugula Pizza,Supreme,S,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,12.5,12.5,Standard
47140,20715,2015-12-18,13:45:05,Friday,Weekday,Dec,Q4,Lunch,thai_ckn_l,The Thai Chicken Pizza,Chicken,L,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47141,20716,2015-12-18,13:46:55,Friday,Weekday,Dec,Q4,Lunch,thai_ckn_l,The Thai Chicken Pizza,Chicken,L,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47142,20717,2015-12-18,13:52:39,Friday,Weekday,Dec,Q4,Lunch,bbq_ckn_s,The Barbecue Chicken Pizza,Chicken,S,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,12.75,12.75,Standard
47143,20718,2015-12-18,13:59:19,Friday,Weekday,Dec,Q4,Lunch,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
47144,20719,2015-12-18,14:11:21,Friday,Weekday,Dec,Q4,Lunch,hawaiian_s,The Hawaiian Pizza,Classic,S,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,10.5,10.5,Budget
47145,20720,2015-12-18,14:14:43,Friday,Weekday,Dec,Q4,Lunch,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
47146,20721,2015-12-18,14:20:39,Friday,Weekday,Dec,Q4,Lunch,cali_ckn_l,The California Chicken Pizza,Chicken,L,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,20.75,20.75,Premium
47147,20721,2015-12-18,14:20:39,Friday,Weekday,Dec,Q4,Lunch,four_cheese_l,The Four Cheese Pizza,Veggie,L,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,17.95,17.95,Standard
47148,20721,2015-12-18,14:20:39,Friday,Weekday,Dec,Q4,Lunch,napolitana_l,The Napolitana Pizza,Classic,L,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,20.5,20.5,Premium
47149,20721,2015-12-18,14:20:39,Friday,Weekday,Dec,Q4,Lunch,spin_pesto_s,The Spinach Pesto Pizza,Veggie,S,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,12.5,12.5,Standard
47150,20722,2015-12-18,14:28:27,Friday,Weekday,Dec,Q4,Lunch,ital_cpcllo_m,The Italian Capocollo Pizza,Classic,M,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",Veg,1,Small,16.0,16.0,Standard
47151,20723,2015-12-18,14:33:10,Friday,Weekday,Dec,Q4,Lunch,ital_supr_l,The Italian Supreme Pizza,Supreme,L,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
47152,20723,2015-12-18,14:33:10,Friday,Weekday,Dec,Q4,Lunch,peppr_salami_m,The Pepper Salami Pizza,Supreme,M,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
47153,20723,2015-12-18,14:33:10,Friday,Weekday,Dec,Q4,Lunch,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47154,20724,2015-12-18,14:35:30,Friday,Weekday,Dec,Q4,Lunch,ckn_pesto_l,The Chicken Pesto Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47155,20724,2015-12-18,14:35:30,Friday,Weekday,Dec,Q4,Lunch,pepperoni_s,The Pepperoni Pizza,Classic,S,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,9.75,9.75,Budget
47156,20725,2015-12-18,15:02:14,Friday,Weekday,Dec,Q4,Afternoon,four_cheese_l,The Four Cheese Pizza,Veggie,L,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,17.95,17.95,Standard
47157,20725,2015-12-18,15:02:14,Friday,Weekday,Dec,Q4,Afternoon,sicilian_s,The Sicilian Pizza,Supreme,S,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,12.25,12.25,Standard
47158,20726,2015-12-18,16:04:59,Friday,Weekday,Dec,Q4,Afternoon,pepperoni_l,The Pepperoni Pizza,Classic,L,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,15.25,15.25,Standard
47159,20726,2015-12-18,16:04:59,Friday,Weekday,Dec,Q4,Afternoon,southw_ckn_m,The Southwest Chicken Pizza,Chicken,M,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,16.75,16.75,Standard
47160,20726,2015-12-18,16:04:59,Friday,Weekday,Dec,Q4,Afternoon,spicy_ital_s,The Spicy Italian Pizza,Supreme,S,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,12.5,12.5,Standard
47161,20726,2015-12-18,16:04:59,Friday,Weekday,Dec,Q4,Afternoon,thai_ckn_l,The Thai Chicken Pizza,Chicken,L,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,20.75,20.75,Premium
47162,20727,2015-12-18,16:38:33,Friday,Weekday,Dec,Q4,Afternoon,four_cheese_m,The Four Cheese Pizza,Veggie,M,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,14.75,14.75,Standard
47163,20727,2015-12-18,16:38:33,Friday,Weekday,Dec,Q4,Afternoon,mexicana_l,The Mexicana Pizza,Veggie,L,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",Veg,1,Small,20.25,20.25,Premium
47164,20728,2015-12-18,17:07:20,Friday,Weekday,Dec,Q4,Afternoon,cali_ckn_l,The California Chicken Pizza,Chicken,L,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,20.75,20.75,Premium
